,title,price,source,product_link,thumbnail,rating,reviews
220,H&M Men's Oversized Fit Cotton T-shirt,"₹1,299",H&M,https://www.google.com/shopping/product/17386481759506653190?gl=in,https://encrypted-tbn0.gstatic.com/shopping?q=tbn:ANd9GcTOvog4hzNubA-vC_juBO5Riz9OvPn_v0_gvIQQ14m9g-aBvds1BnXzcqgTnBbJXOPL1mtZ8u6xfcwhyS6Rk2iypYnnFkjh0onQjw8Sq9Z1H0dD8YVePpdWPQ,4.6,494.0
221,Campus Sutra Men's Oversized Basic T-Shirt,₹251,Myntra,https://www.google.com/shopping/product/2590422828605195807?gl=in,https://encrypted-tbn2.gstatic.com/shopping?q=tbn:ANd9GcRI3jIE9c0KzdCte_KtQ5qDdalBr8WfIH1EY1rPNCPvPpup7fQJ83SGNkFOHUYPyfRljZ4BYsvLnYgGRydXKx4yORnqvFwxWK8dGjNtT-_ZiHLOAdjLDk9mtA,4.5,2.0
222,NOBERO Men's Oversized T-Shirt,₹499,Myntra,https://www.google.com/shopping/product/265145229665240480?gl=in,https://encrypted-tbn2.gstatic.com/shopping?q=tbn:ANd9GcQfhL4KoemFsp_cavs5nUeAG7q_8o6PZYWPHllzO944Q1lXeZVW12E2Padwqdir66k4EuluaJEr6jN-1_NuvejffePZeScc2Op6Jc4BKN4VfU5kvJ7nN6SKuw,4.3,155.0
223,Difference of Opinion Men's Solid Oversized T-Shirt,₹209,Myntra,https://www.google.com/shopping/product/15919407441063046696?gl=in,https://encrypted-tbn3.gstatic.com/shopping?q=tbn:ANd9GcRe-215eh9xN_UkWz_tzoE_aTtvC5wWwM7Jbe-Db9tZolsc_bLbFX2fgiY7LHHmU2P0LbA6Ib2o-D7mlnmEgfoxNcTuP8Drh6Lvfet9vsrJkNeX-RMweToNth0,4.1,3400.0
224,The Souled Store Men's Solids Oversized T-Shirt,₹649,Myntra,https://www.google.com/shopping/product/4600368550180570118?gl=in,https://encrypted-tbn0.gstatic.com/shopping?q=tbn:ANd9GcQDz95fXVaf5L-kdiUL1Ggu-Vp7jfkaXuuWJF43C8qrPvlTmNBq6HebDzPeiNUQMCSrZ9g1uaf8RAkTocRmuX7xuO3uFSOZ-52CjFoa6keMJWLY21sGz2KL,4.1,15.0
225,boohooMAN Men's Oversized Nirvana License T-Shirt,₹524,Myntra,https://www.google.com/shopping/product/9326670884822252255?gl=in,https://encrypted-tbn0.gstatic.com/shopping?q=tbn:ANd9GcQ-RKdao9Tm9Em33FpxXV_48jqmw5jHGFEmmH0zSNfg0EkOU3smWVf7JL4tgjxOHiZZ5ODwckVCTD8X_7VBLh3vCRcsEfim9NMWCVdIEe587OPC3rp3uGidfw,4.8,91.0
226,Highlander Men's Popcorn Structured Oversized T-shirt,₹310,Myntra,https://www.google.com/shopping/product/17199496664811570448?gl=in,https://encrypted-tbn0.gstatic.com/shopping?q=tbn:ANd9GcQQOu0uP_EE-ect6DDDIeT47yRlPdtgjYonbJr6n8DenAiuMomn_YDMglqAzzD8gbVQCFJbB9VO5xm6Q3oHgPK0JCTGml8_EbNqXm8OAmUx8-wpCYFwOsGI,4.2,121.0
227,The Souled Store Men's Looney Tunes Magic Mushroom Oversized T-Shirt,₹902,Myntra,https://www.google.com/shopping/product/11479856142640513028?gl=in,https://encrypted-tbn3.gstatic.com/shopping?q=tbn:ANd9GcR0o-KwJJ1iu2y4Yun-zwLMaGEbg2q3Ws7of3am7dEmj900PyZ4G_zQpjmKIFPCfarse3tUvyF5rFq7BVH_XmTCzKvPPtJfk7Vz2dbC0BluBh68UWBN7LAu0g,4.4,55.0
228,Campus Sutra Men's Ribbed Oversized T-shirt,₹611,Myntra,https://www.google.com/shopping/product/1926508395039561486?gl=in,https://encrypted-tbn0.gstatic.com/shopping?q=tbn:ANd9GcSqE4FpLpHnKUeo7aKGQxX1ZhIfq0usfeWOTn8jZEL46j7Ab8MU30fV9FU13MLsZdHTJqX_wIdZG5C-qEGQtTDjgwY4VgDtfkZTwLQoGeDTLbZrMO3kXOdeIA,3.0,1.0
229,The Souled Store Men's Original Happy High Oversized T-Shirt,₹849,Flipkart,https://www.google.com/shopping/product/17659922717468023989?gl=in,https://encrypted-tbn3.gstatic.com/shopping?q=tbn:ANd9GcSMX4iSGqsUPorU5l-qrrtUdxloD9mHG75IRc-zYCArdKqpGbYTto4U9tWaKoPZ5ZYrcCffL7oHqLTtBShXADaVUoXaURV9h-spMr-dEdAi5Yv8LsScomNYFw,4.4,26.0
230,Paradise Men's Oversized Printed T-Shirt,₹649,Pronk,https://www.google.com/shopping/product/10969738974720718850?gl=in,https://encrypted-tbn2.gstatic.com/shopping?q=tbn:ANd9GcTXg4hWs7ioP_BhVA1Sq1HcgkOUMkatY4mDPqOmYadBYmBGsGi8CLhRA9Rm2-N91-6pyVcIE9aIpZFne3uDFxs3lb97QNYcUt8UtBD2Qx_-J_L8Y96TdhLs,4.8,107.0
231,Difference of Opinion Men's Self-Design Oversized T-Shirt,₹335,Myntra,https://www.google.com/shopping/product/13977638752549323945?gl=in,https://encrypted-tbn1.gstatic.com/shopping?q=tbn:ANd9GcREl3PxYYM1Ssaw8aDZzMp971riEqZnbgidv3b137lDhMCwxTcsHNT46oWzCZS2Y3Qt_0-7uWE5lZZPLlmHhfi0ebr5fO2xHIg82sa39Vq2iA38ZcmB0_IAxA,4.6,35.0
232,Urbano Fashion Men's Solid Round Neck Oversized Half Sleeve T-Shirt,₹389,Myntra,https://www.google.com/shopping/product/18288692758482336123?gl=in,https://encrypted-tbn3.gstatic.com/shopping?q=tbn:ANd9GcQLIAAZEjliLHkV7mPF3FJIbMA8IkqsUD1CSwKvwfuIL4-n8Dz7IOAKr1DthafIGMNey4sBdILgRJvpQFYX7Kup_Uedqlhp7sO7RMHbEKVGuNBtv0OmvIGjMg,4.5,25.0
233,Personality Men's Oversized Printed T-Shirt,₹649,Pronk,https://www.google.com/shopping/product/1708749415394694332?gl=in,https://encrypted-tbn0.gstatic.com/shopping?q=tbn:ANd9GcQiTcoUHqZZjzbRc5FS361fmNbBbk14ObcX-MMj6cnDp8f_LNNelC9wMcUrYaAVa9fhD-BUrqNjNlXVlEKwtZW6uQ4Kc6wwk3RIsks2rLZkcxi3ibLZ9EQs-A,5.0,5.0
234,The Souled Store Official FCB Camp Nou Oversized Graphic T-Shirt,"₹1,299",The Souled Store,https://www.google.com/shopping/product/8928744226623694365?gl=in,https://encrypted-tbn2.gstatic.com/shopping?q=tbn:ANd9GcQk1SgE2ZJQBFgTnZdwhAGPjDUPC8pocqwKr8nD5X0X9gHpAl1w0kkkeGO8yu1YM6seEyJz3_DW-zHNFZIJS0d9SGrbfoPTQsnwQ0Nf20ixgtbjk53sPKS0eQ,4.9,9.0
235,Trendyol Shirt male size L,"₹1,019",Myntra,https://www.google.com/shopping/product/11496719258169419469?gl=in,https://encrypted-tbn2.gstatic.com/shopping?q=tbn:ANd9GcTWF9WtMI6HcL41bA2Tk5O_arXO76AJQ9uNU5PjoLQKaSrXTCDnSpCpHAi0_pUALQWAnXvkwsS_zhk-_rV2HxgXJm4rndq2aPzVnnnF_29i1DTBnodDv73es3U,5.0,2.0
236,Umsb Oversized Decked Out Tee,"₹1,200",Urban Monkey,https://www.google.com/shopping/product/3972076421577455243?gl=in,https://encrypted-tbn3.gstatic.com/shopping?q=tbn:ANd9GcTRMTDSEN_96mrwiatTiA3whZs27Dr_NW_tOIJfNuSwUgg_R09McnmY0KSgShRVvCWf3uqRsIApij0Xk799YI1xTikm_00DKvYLtNIuTwSmeD3mQ9hcDFU6,4.8,4.0
237,Street Culture Men's Oversized Printed T-Shirt,₹649,Pronk,https://www.google.com/shopping/product/10147681626892922681?gl=in,https://encrypted-tbn2.gstatic.com/shopping?q=tbn:ANd9GcRbqM4Q63cRUx7Oq0Vg8GEQ8Lg-XwDrQeZMUxg5HrVOnEnOhfhqlVMDvGgsJ8Lq1ye36if2-6E24pqEo2fKOjchA89IfbYg9JOgC_-2QVS0wGAc-PE1X5Fh,4.7,10.0
238,H&M Men's Oversized Fit Printed T-shirt,"₹1,499",H&M,https://www.google.com/shopping/product/8958169989400628860?gl=in,https://encrypted-tbn1.gstatic.com/shopping?q=tbn:ANd9GcS1WIGQEkxhwk5vweRfRvPdV92hBZL5lG1Cpoj0oDj9bfbUBxtVXkbIviHSxny02drO-MmkYChGRjUEjCD6lFHp_uxEtVSkwIRsk0dwnE7EBLRWil5G91jjmw,4.1,8.0
239,Utopia Men's Oversized Printed T-Shirt,₹649,Pronk,https://www.google.com/shopping/product/17562320799280682803?gl=in,https://encrypted-tbn0.gstatic.com/shopping?q=tbn:ANd9GcTfM2ZPx5cUComZO_K42CHTdLr8wCYvP-b_aG1WE3P8_jFDLwKlEb7rA29LhYEXUFOQWQA6lZE2wnU_V4nNGbdOjy9wDJcLCJZnNKiW75ptjnrbv9y1ygWW,4.9,9.0
240,Boohoo Oversized Rhinestone Pour Homme T-shirt,₹594,Myntra,https://www.google.com/shopping/product/14867706093082657601?gl=in,https://encrypted-tbn1.gstatic.com/shopping?q=tbn:ANd9GcR5QDu5IFhZW3jrdOWzIHafTOuNY8ad1jncNCGrQEnvXcZVmDOQ4EF-Bd_n6dByeYhEJq6F9qrnuBmDfUegCKZJWymWz2AnBnPqisD2_nL0yAjCA0JvpadCpQ,3.0,2.0
241,Paradise Men's Oversized Printed T-Shirt,₹649,Pronk,https://www.google.com/shopping/product/10969738974720718850?gl=in,https://encrypted-tbn2.gstatic.com/shopping?q=tbn:ANd9GcSEs4tbI_GhpTfUw5FZF7r1KiZWxe-HEd_jxT_cN5BGmpwGJXJIOv3MuUAW4_6VEs9wsL5bQpvyoxo7iV0zZlv7Hlj_GaIPzl9HWWa3fKUmkaTNFDH-skay,4.8,107.0
242,Campus Sutra Men's Ribbed Oversized T-shirt,₹611,Myntra,https://www.google.com/shopping/product/1926508395039561486?gl=in,https://encrypted-tbn0.gstatic.com/shopping?q=tbn:ANd9GcTqSBjLeVsfDCPBc5MzSnCveUOsPFOs4SO0Fxqv_dJ6XQYL53Ou9wHUCY7qRHJZe_6-AhqJYPNb3o8sR9oyqDYENiKyBnUvWjCq627dBNKuLNgA9bCEZeYzwA,3.0,1.0
243,The Souled Store Men's Original Happy High Oversized T-Shirt,₹849,Flipkart,https://www.google.com/shopping/product/17659922717468023989?gl=in,https://encrypted-tbn3.gstatic.com/shopping?q=tbn:ANd9GcRY7UKS-TmoLbh0ChgtFsu6OEKHMN5YFqt11jDzhWCliwPfXxA_JMIYGhVFzkmBZJN3ba568uCb0BF45oR9epu5yzRSgNdToo1kNufYaeaeaPmVk37gMkyvag,4.4,26.0
244,Difference of Opinion Men's Self-Design Oversized T-Shirt,₹335,Myntra,https://www.google.com/shopping/product/13977638752549323945?gl=in,https://encrypted-tbn1.gstatic.com/shopping?q=tbn:ANd9GcQFB1wdwH6WyXNWKM_hVFIc1e9e81lU2GRCrKYNQsAkCCfEPTNlYyc4eCkpMiWBHq_x7MivI5c7FNF95qCKpDrmqHca7E7RIhC7NdyIQBDSW4YnillrZEWH0A,4.6,35.0
245,Personality Men's Oversized Printed T-Shirt,₹649,Pronk,https://www.google.com/shopping/product/1708749415394694332?gl=in,https://encrypted-tbn0.gstatic.com/shopping?q=tbn:ANd9GcTNduMS4cUIBH42j86IqFBopZFGPGqVfV-yY_Lcfbo7vOkFt-VFTOsS5h9aLewTpSrFN4NNzIgMuMMGLPovtEZZVOkocTm_oXVzejAe_0DO,5.0,5.0
246,Urbano Fashion Men's Solid Round Neck Oversized Half Sleeve T-Shirt,₹389,Myntra,https://www.google.com/shopping/product/18288692758482336123?gl=in,https://encrypted-tbn3.gstatic.com/shopping?q=tbn:ANd9GcTQgIHj5GJJX2zpE2852KNLWVFRZ3AhCjDUXRoaX7OrNka-6itz56_BgTT_TTKoHRRb2FxI1lKtyjywiIXhKlKyZIK603Iv_3nQapMs8kGwuSCJzFXpsEbZ6w,4.5,25.0
247,The Souled Store Official FCB Camp Nou Oversized Graphic T-Shirt,"₹1,299",The Souled Store,https://www.google.com/shopping/product/8928744226623694365?gl=in,https://encrypted-tbn2.gstatic.com/shopping?q=tbn:ANd9GcQ-Rzn6R3zhSWKAkpo7Mbb7YF8jRTkpcMOwWXjsxjE67rxLbJgj_CTpZB3it-_umOBd_plUA02bD4NTRDm2ObI4F0wT3AzWTvDx5wqL_ACCrkdGtSS0nU8WHg,4.9,9.0
248,Max Men's Solid Lounge T-Shirt,₹199,Amazon.in,https://www.google.com/shopping/product/5129853166985071004?gl=in,https://encrypted-tbn1.gstatic.com/shopping?q=tbn:ANd9GcRujH5oXKCfF_mcxhuSsieiJuWQCt4vLvO97nQmEeY2l91R5AygWYHZxyLYMHJfZS9ELyzIC_SU6S7hLFxgVWh6LSdrBvZmcuV8l0_2rrW3gebwcZq4ka4M,4.3,1300.0
249,H&M Men's Regular Fit T-shirt,₹399,H&M,https://www.google.com/shopping/product/5271566861729199368?gl=in,https://encrypted-tbn0.gstatic.com/shopping?q=tbn:ANd9GcQnio52TJ5-PcFc0SeRmHjTAbcN_tyWa4HEg7zEtSagfNHjKpiqi1NRJMq0pWFwHZUsKf9U_DPvgorusO3QVgNqqWWlFliLlFQJOzjgeRTTTibGjRvfgpMnCQ,4.7,19000.0
250,The Souled Store Men's Half Sleeve Supima Cotton T-Shirt,₹360,Flipkart,https://www.google.com/shopping/product/16627689021028245396?gl=in,https://encrypted-tbn0.gstatic.com/shopping?q=tbn:ANd9GcQJmxj9duZowano_HxaqDZ1O0tTSul1yEfGHP-9q8Bax6CDOM8tOiP7fmsXJ8G_vpSLg2d9MRpkaMyA0bsRkgiiqo_AkN94nwgUDZ3QTnh4hBPVzQBW1D1UXQ,4.8,5.0
251,Allen Solly Men Solid Polo T-Shirt,₹599,Amazon.in,https://www.google.com/shopping/product/4082346603467695151?gl=in,https://encrypted-tbn0.gstatic.com/shopping?q=tbn:ANd9GcQul5iTVE8oOKDvsvQanqx-b5hCJ1QgXvv6AsLeHjq3cs1-Ha3F1IsMlnNWYKZALfzKiOBqcUNKyRWLl0KBGXDKi1TtrLNlF_s3Mucy2g1TV547oPuDOFVlKw,4.5,70.0
252,H&M Men's Regular Fit T-shirts,"₹1,999",H&M,https://www.google.com/shopping/product/15899042374319184795?gl=in,https://encrypted-tbn3.gstatic.com/shopping?q=tbn:ANd9GcQK6NlBzeZQwi0wG_5NJ0Ai1osowCOr19pCmstoscuJv47U3USTqOOFJBD3cE7Ruvy0EyQ5RGmCxbIsptuYURby8cl6oScvxU3N5UZ5TkRXTi69WNgezGAk,4.5,732.0
253,Max Men's Solid Round Neck T-Shirt,₹199,Myntra,https://www.google.com/shopping/product/869075918955349613?gl=in,https://encrypted-tbn0.gstatic.com/shopping?q=tbn:ANd9GcSjYz8pJ6NCVtWZzbq2-G8U2SFn3ki3V6MP74wUuqHScCuM0ThdN7acISZDIXXP948DMwc_qC02LPcwQ1nYp0kNLPT5tzgpF-YMbOFSl0kjNMpbKCguKAfu,4.3,241.0
254,The Souled Store Men's Original Solids Indigo Blue Bliss T-Shirt,₹549,The Souled Store,https://www.google.com/shopping/product/5970636654764590922?gl=in,https://encrypted-tbn3.gstatic.com/shopping?q=tbn:ANd9GcRcFHE6_ZYlEMWgcxPjxjCP3OdnDHYL2Vz4ieDPhRCaWRZ7kdqg3TpgYfy3M4SQgeByRdTw8KdUh3nWjnZZ5gDFH--1F2oE9ohUEo9mJwt6Fmg8uh8w6EE_,4.2,5.0
255,The Bear House Men's Solid Round Neck T-Shirt,₹415,Myntra,https://www.google.com/shopping/product/6441993866118385896?gl=in,https://encrypted-tbn3.gstatic.com/shopping?q=tbn:ANd9GcTjcdYS8p2kmP20sqCvqD3Y_b99twK7jvfqswY8MzREzEIOfgcawHXj3v5d9w0uB4Tn37xUb9Dws3XeZHHDQEmGhFVuo_cB6K8IamCDkDjPS3ulmxHU3Yp-RQ,4.4,13.0
256,Jockey 2726 Men Super Combed Cotton Rich Solid V Neck T-Shirt,₹579,Flipkart,https://www.google.com/shopping/product/2298959421478313795?gl=in,https://encrypted-tbn2.gstatic.com/shopping?q=tbn:ANd9GcRVguM4hMJRZNoYMW22as5Mr5fbVHxNDOH7o5oCuQMjywCwSjqcHx7_WlMyW8Cz-GV91r9pA4D2VHTCOt84YIVM_rKVkqRrijYYqi-v1nVW68_RAGHgMrXIUA,4.4,519.0
257,H&M Men's Crew Neck Regular T-Shirt,₹399,H&M,https://www.google.com/shopping/product/3290565606518256648?gl=in,https://encrypted-tbn3.gstatic.com/shopping?q=tbn:ANd9GcQ6QAs2utgXoTVrvLQwHg0sn6bbFuzYNhL5YpbpvgQVJ8_uFC835FW_RL2FuT6PI307UhyVoU1vkP5qDKhtfkTEp3xjyFYRHegMpFj_B0QHBzniUA9sI00qTsc,4.7,7100.0
258,Uniqlo Supima Cotton Crew Neck Short Sleeve T-Shirt,"₹1,490",Uniqlo India,https://www.google.com/shopping/product/17897145187358979120?gl=in,https://encrypted-tbn3.gstatic.com/shopping?q=tbn:ANd9GcR1oAg44yDMYQyIgIQ8Z_af4XPI22Jgb7Ydm1_oca62KL3n5RnlGGGR4uoNtSWmO_uLCuD4YfB8BqAPgXEXbSB7ROhMe_6qC2pRDLTfM01MES94aewbYqxy,5.0,2.0
259,Levi's Solid Men Round Neck T-shirt,₹311,Myntra,https://www.google.com/shopping/product/2433080969623056117?gl=in,https://encrypted-tbn1.gstatic.com/shopping?q=tbn:ANd9GcSkuMyiVIqiSGu2LP_soxWTVcAsZSJVSbS9nyBUgNQUzFhgyQ_Lmz8QtWhANBKi9RwGUQuPpbCspd3adieXlhu4YJQ1LlkCimApleRw-0flzveFEEGQ2trG,4.2,817.0
260,U.S. Polo Assn. Men's Solid V Neck T-shirt,₹454,Flipkart,https://www.google.com/shopping/product/2594142503319177699?gl=in,https://encrypted-tbn2.gstatic.com/shopping?q=tbn:ANd9GcQW1XRfGCJDOKi44q4B2Z5JhpJqRoYlxL_38bj4bIfyZZuG6iGOiXvB0WNPZHKMeRPnVyRIGFhwO3inhE2b6CqjS74Zh6Snz1DRb8m1S2lyM99SizvAxzWZ,3.8,59.0
261,Allen Solly Men Solid T-Shirt,₹569,Amazon.in,https://www.google.com/shopping/product/1861272042008395432?gl=in,https://encrypted-tbn3.gstatic.com/shopping?q=tbn:ANd9GcRAmn7_Z6lh0ytA0Q8QUz1FO3gOSlD8NCcgUKvWXY3TCkfh56DZx5ZrqLFE_oh_82YeAMEw2_wJ6eNeVNLU4GT5dB5CTZf7X37PfzvyBjR6DLTVHpdQierr6Q,5.0,1.0
262,Highlander Men's Solid Round Neck T-shirt,₹258,Myntra,https://www.google.com/shopping/product/18027894181453877612?gl=in,https://encrypted-tbn3.gstatic.com/shopping?q=tbn:ANd9GcTNPen3I6uugunQzMZm2LrlQMH7nUDQSXzmY5H0WW4zjJlOPAEhpQpevk4Y5vrW2EkvZBt1roD6m1nowv9wz3R_JuZqHKDG3nFtxzJcpjnbGwIFsGuZJQjR3A,4.5,23.0
263,H&M Men's Slim Fit T-shirt,₹699,H&M,https://www.google.com/shopping/product/10334830335674015320?gl=in,https://encrypted-tbn3.gstatic.com/shopping?q=tbn:ANd9GcTz2H51AsDwOEyLCwBv0-b_AwCe2EZiWMbjcjsnoCosu5tycPy2Xxn7Xb4-y1zX6RvNAwDnrJhudfGMGFUQVMNCyYVU1lccUYsSAkdySMOidBf78yRKphDMQlM,4.4,1500.0
264,KINGDOM OF White Men's Crew Neck T-Shirt,₹849.87,Amazon.in,https://www.google.com/shopping/product/382043490046613825?gl=in,https://encrypted-tbn2.gstatic.com/shopping?q=tbn:ANd9GcSLOPcGUV9bM_zGZeUZr870WEjCd2YJz0-Zy9Lf5hOJnWP3xh7bwiVhIEh3QrEqptGmaOfSDfz7uuXH_htzu2gPYTnXcwQjZC0OF8byKBu2LJaGcjdVfTPgAME,4.1,8.0
265,Dillinger Men Solid Regular Fit T-shirt,₹360,Zepto,https://www.google.com/shopping/product/12365633119165699702?gl=in,https://encrypted-tbn3.gstatic.com/shopping?q=tbn:ANd9GcQSB8FVOMh6YDO7WRRMQwzJDVmF7opNnh9Lglcp9ftH_A2I1PElvK70FwCeoqNFsRWupBq-Fw_tNUvwaV4or_Tbic12rScHh1BiJO6WoxeKAp0J9xsK9xvB,4.9,9.0
266,The Souled Store Men's Solids T-Shirt,₹499,The Souled Store,https://www.google.com/shopping/product/5226217064443127210?gl=in,https://encrypted-tbn1.gstatic.com/shopping?q=tbn:ANd9GcRSlRjKBSNcbGc0rlSq4Noa-HhCoBmje4krgeP6OC4OxG_RTVv9Y8S_Ci3Hfz4sGsmQCjmxgouDcKAT_xLSNGR21PD2JOGWI5P8V3AMWkfQUxg4kO9JJC9W,4.0,26.0
267,Van Heusen Men's Solid Regular Fit T-Shirt,₹599,Amazon.in,https://www.google.com/shopping/product/18110484040625807715?gl=in,https://encrypted-tbn0.gstatic.com/shopping?q=tbn:ANd9GcRoPPLvNZZ4bZ1mLwQiU0-ZawamHtphOhlnO9wlFruaYlk7o-Vc9C9NDrM63O5qcTInlfvgrTjGnrGnkotuHbCnTlAr0QAas-Q7H5y0pTcM8F76Nf56exOd,4.2,6.0
268,HM Men's Solid Cotton Pure Cotton T-shirt,₹399,Myntra,https://www.google.com/shopping/product/25906490101632247?gl=in,https://encrypted-tbn0.gstatic.com/shopping?q=tbn:ANd9GcSzy5KvcdMDMq6AO5rK03-RSnjpWzPr5TBhkujsVmiWoViPp6PnxuvcTasnYccptumvDbyRUXbqOe1BPJwFtehBfwNoraIkBiKFG_6e9r7UhnLxE6XNSW1tZg,4.1,843.0
269,Melangebox Classic Crew Neck Tee,₹340,Melangebox,https://www.google.com/shopping/product/4950947817015105256?gl=in,https://encrypted-tbn2.gstatic.com/shopping?q=tbn:ANd9GcSCehOlWroEmRfY5Lf5YsA7JubaEcWrvJ_u0TFLa9oWD_LhhIaJbPpZgEkoOuZtLdn3Cd2c83ktPvUwuFDw-jOMT0V1sPU98TdlTZ1X00h94P4EIMRIzMFSzQ,2.3,3.0
270,THE BEAR HOUSE Men's Solid Crew Neck T-Shirt,"₹1,039",thebearhouse.com,https://www.google.com/shopping/product/8872079270376064515?gl=in,https://encrypted-tbn0.gstatic.com/shopping?q=tbn:ANd9GcRR0H0qzjD05aKvdYjQ24sM5DhMA5PJ9oFhjmgSPhxx-NCPcJ1vnSr8CXl7EvnX90kRuhIwmeQ4aRO7WgWnZPlagIRZyF9LNVXBmbobwklXUiuXEKAW9Qa4tw,4.0,3.0
271,H&M Men's Slim Fit 3-pack T-shirts,"₹1,999",H&M,https://www.google.com/shopping/product/14851218712176380253?gl=in,https://encrypted-tbn2.gstatic.com/shopping?q=tbn:ANd9GcSXv_Lwv9PSev58pQPxAe-SzGjUtSuFQFCUaizFkZNvsg_u0Rs0F7DYH_JLChEKujzb8HXCdkzj9tbozZUNYO1nFlShw2au-76c-gkSiMnajyuVE7OqmXE2Ig,4.8,6.0
272,Urbano Fashion Men's Solid Round Neck Oversized Half Sleeve T-Shirt,₹389,Myntra,https://www.google.com/shopping/product/18288692758482336123?gl=in,https://encrypted-tbn3.gstatic.com/shopping?q=tbn:ANd9GcTQgIHj5GJJX2zpE2852KNLWVFRZ3AhCjDUXRoaX7OrNka-6itz56_BgTT_TTKoHRRb2FxI1lKtyjywiIXhKlKyZIK603Iv_3nQapMs8kGwuSCJzFXpsEbZ6w,4.5,25.0
273,Nobero Men's Regular Fit Half Sleeve T-shirt,₹499,Nobero,https://www.google.com/shopping/product/16674180854415441176?gl=in,https://encrypted-tbn0.gstatic.com/shopping?q=tbn:ANd9GcQIklhQUTqbzz08C2TTbMr5MbZmFDkIcsBbLHA-2cI5aW8N4-JsR6_yZaECCK4z4OLovwh45Vgs5FbDwYzVhN8gWl7lMyQlkAWqHvlPlwB0m8q3kXrK8ivEbw,4.0,1.0
274,Melangebox Classic Crew Neck Tee,₹340,Melangebox,https://www.google.com/shopping/product/13157264565088453244?gl=in,https://encrypted-tbn1.gstatic.com/shopping?q=tbn:ANd9GcRHvxE1m7XOcJfK5nsFRKdH0L4-fIMuyr5mGdNehkRsGqhiNtA2JC17wCJaEWNjXNnOrDSBTHzsuuKVSrbwbQ7Dh_hRd0lDxtTmhczZtyiu,2.3,3.0
275,Mango Short-Sleeved cotton T-Shirt,₹745,Myntra,https://www.google.com/shopping/product/2420915121864285437?gl=in,https://encrypted-tbn3.gstatic.com/shopping?q=tbn:ANd9GcRuwFx5J9LmDjpZaMH-z5_2K1aDyh9vfZb42dysBhHiBXkWOrBIl0x-UlZOMtRMV4IHuNO2BenXLyBFS2ZzZ_Gg3SnBXF4rBx9z2lYTK-1Q6HnbGkc5SAzt,4.8,20.0
276,Solid Crew-Neck T-Shirt,₹249,Amazon.in,https://www.google.com/shopping/product/8856540401659858332?gl=in,https://encrypted-tbn0.gstatic.com/shopping?q=tbn:ANd9GcSg-c4ZP8jxVC7pB3KkUs4QYPpYfs0otENwug2QHjNchOuOXsk6PYNUgTQ5nntBZgSoGmM5y5fpdW7JPXmulZSBFUYERd1GLSPv6ZaaHsB59LPK-Ypo2yB8Gw,4.5,629.0
277,H&M Ladies Cotton T-shirt,₹399,H&M,https://www.google.com/shopping/product/16678971597218666520?gl=in,https://encrypted-tbn0.gstatic.com/shopping?q=tbn:ANd9GcTsDdRZ_W90qjU5rZRszMN7kpN7wG1uCIu76aHtrjMTiiVw9xlacnTsDfAdQV2YIDC65Z26lIuJTYIMb-iXZSipVySK97YgknU3u4_jRZRAZCc-MCbrbg45,4.4,319.0
278,Chromozome Mens Cotton Rich Regular Fit T-shirts,₹450,Myntra,https://www.google.com/shopping/product/11313266257195134900?gl=in,https://encrypted-tbn2.gstatic.com/shopping?q=tbn:ANd9GcTfJDMrlK2nRWpBgzuFFbJT6kkwvbOmhM7I6Ck7gYrMsuF2G8gV7deindt3vCIhdq0nQd-4M-VQqyEalXpkqKm3J8ggAg2pnJ4Wf4TdCxetUNEMX35s8cZG4w,3.8,31.0
279,Domyos By Decathlon Women Fitness T-Shirts,₹221,Zepto,https://www.google.com/shopping/product/12867828567643552133?gl=in,https://encrypted-tbn2.gstatic.com/shopping?q=tbn:ANd9GcSyw_9YDa1o9Hb8LNp8BXe8YVX_kOZ944iAxBWNWwNS7rEgXlaBZyizyA0ZDf88o17nw9ayRho5YycleSP6zqWWpussxgaXjZ2gshz27XOlVBILNRWD0JA9gA,4.4,46.0
280,Dillinger Men Solid Regular Fit T-shirt,₹309,Myntra,https://www.google.com/shopping/product/7901717534918387416?gl=in,https://encrypted-tbn1.gstatic.com/shopping?q=tbn:ANd9GcTyv8I6pA_AUO_KNdbnkt-IJbONPW5mjnS_ed3HXtDy707qJ79vYEh77wdge1u2t3XvZLvLGv1W6rnYhnJiOtHcrIu6gn7Hn6UA7jaNR-DCKRNOCbSBiDQ4xQ,4.6,51.0
281,The Bear House Men's Solid Relaxed Fit Round Neck T-Shirt,₹506,AJIO.com,https://www.google.com/shopping/product/4533749674055630865?gl=in,https://encrypted-tbn1.gstatic.com/shopping?q=tbn:ANd9GcQgbiPpKA042seyWBkocXD-i3IThrOduK9s_Jufgc6PdPUeA_qCCe2NbkTob3x2hn_V6dO9bgKO1_JRp96qWDbCwz0JzAz4-8RnWVpO0E2OcMbBNgABlG1b,4.2,15.0
282,H&M Men's Slim Fit T-shirts,"₹2,999",H&M,https://www.google.com/shopping/product/17871605220142095333?gl=in,https://encrypted-tbn1.gstatic.com/shopping?q=tbn:ANd9GcSyUZSjMJHv06pZERBuwsUXKh_S7hycyXuqRMXgnNWKDWeYkS-jGESt7lWf6uq1kuAdmNqH3FrToKpFGnaytv2i-v1Xv-rcWZcIah8agFQNEO8SvsHlKBRK,4.5,1900.0
